0.0, 0.0, -1.580488760265314
0.03333333333333333, 0.01, 0.15870919454486
0.06666666666666667, 0.02, 1.390524406999726
0.1, 0.03, 1.8633943076252035
0.13333333333333333, 0.04, 2.4460698747766965
0.16666666666666666, 0.05, 2.6378721675514427
0.2, 0.06, 1.4800849634852267
0.23333333333333334, 0.07, 0.9261472665347554
0.26666666666666666, 0.08, 1.6883361426728658
0.3, 0.09, 2.357570200950412
0.3333333333333333, 0.1, 4.400914936033317
0.36666666666666664, 0.11, 4.017043970847609
0.4, 0.12, 5.093255592965416
0.43333333333333335, 0.13, 5.537043925471545
0.4666666666666667, 0.14, 1.425029313177173
0.5, 0.15, 6.239155369195019
0.5333333333333333, 0.16, 6.100178729749089
0.5666666666666667, 0.17, 5.749047274307251
0.6, 0.18, 4.3041410749742
0.6333333333333333, 0.19, 5.011830525692979
0.6666666666666666, 0.2, 3.523804109435873
0.7, 0.21, 6.307810113057586
0.7333333333333333, 0.22, 6.825867391892803
0.7666666666666667, 0.23, 3.9327995858146667
0.8, 0.24, 6.145763429007516
0.8333333333333334, 0.25, 6.6268524585001645
0.8666666666666667, 0.26, 6.979890753622454
0.9, 0.27, 4.3349439790353195
0.9333333333333333, 0.28, 5.139789770811704
0.9666666666666667, 0.29, 3.5235629119928613
1.0, 0.3, 7.035520662906548
1.0333333333333334, 0.31, 4.009892533696224
1.0666666666666667, 0.32, 8.37094121266765
1.1, 0.33, 7.870001602337592
1.1333333333333333, 0.34, 7.306949066340097
1.1666666666666667, 0.35, 4.5315712469436145
1.2, 0.36, 6.637792433643704
1.2333333333333334, 0.37, 9.072037200884932
1.2666666666666666, 0.38, 5.024050281013678
1.3, 0.39, 6.496432177055476
1.3333333333333333, 0.4, 8.240718750911105
1.3666666666666667, 0.41, 9.11650566079898
1.4, 0.42, 6.023588572319803
1.4333333333333333, 0.43, 8.58155854114622
1.4666666666666666, 0.44, 7.923499718075469
1.5, 0.45, 9.527838247570843
1.5333333333333334, 0.46, 5.565234128225382
